"num_item_id","definition","type","category","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36"
576,"væk (description)","word","descriptive_words",0.03,0.06,0.09,0.1,0.17,0.25,0.36,0.39,0.49,0.57,0.66,0.7,0.68,0.77,0.77,0.78,0.8,0.89,0.88,0.87,0.92
577,"hvid","word","descriptive_words",0.01,0,0.02,0,0.03,0.07,0.13,0.15,0.21,0.35,0.41,0.38,0.45,0.57,0.58,0.58,0.76,0.77,0.78,0.84,0.9
578,"snavset","word","descriptive_words",0.02,0,0.01,0.01,0.04,0.07,0.09,0.12,0.16,0.17,0.27,0.28,0.34,0.35,0.46,0.47,0.5,0.6,0.56,0.66,0.67
579,"våd","word","descriptive_words",0.01,0.03,0.06,0.13,0.18,0.28,0.39,0.44,0.56,0.56,0.72,0.81,0.78,0.85,0.84,0.87,0.91,0.94,0.94,0.95,0.95
580,"høj","word","descriptive_words",0.01,0.01,0.02,0.01,0.03,0.06,0.11,0.12,0.19,0.22,0.34,0.37,0.38,0.45,0.54,0.53,0.69,0.68,0.71,0.79,0.83
581,"sort","word","descriptive_words",0.01,0,0.02,0,0.04,0.06,0.13,0.14,0.2,0.28,0.42,0.4,0.39,0.57,0.65,0.63,0.75,0.79,0.81,0.84,0.9
582,"vågen","word","descriptive_words",0.01,0.01,0.02,0.02,0.05,0.05,0.14,0.12,0.3,0.3,0.47,0.48,0.54,0.68,0.67,0.73,0.83,0.85,0.84,0.88,0.9
583,"aften","word","time_words",0.02,0,0.02,0.01,0.03,0.08,0.12,0.14,0.21,0.32,0.4,0.47,0.49,0.59,0.66,0.66,0.85,0.87,0.85,0.89,0.97
584,"før","word","time_words",0,0,0,0,0,0.01,0.01,0.01,0.03,0.07,0.06,0.09,0.12,0.1,0.18,0.21,0.3,0.4,0.41,0.47,0.49
585,"morgen","word","time_words",0.03,0.02,0.1,0.05,0.13,0.2,0.33,0.28,0.45,0.54,0.65,0.64,0.72,0.76,0.83,0.86,0.93,0.93,0.92,0.96,1
586,"dag","word","time_words",0.01,0,0.03,0.02,0.03,0.05,0.11,0.14,0.22,0.29,0.39,0.45,0.45,0.58,0.62,0.62,0.73,0.81,0.8,0.85,0.93
587,"i aften","word","time_words",0.01,0,0.01,0,0.01,0.02,0.04,0.04,0.09,0.14,0.22,0.28,0.29,0.38,0.53,0.5,0.66,0.68,0.69,0.81,0.82
588,"nat","word","time_words",0.01,0.02,0.04,0.03,0.09,0.11,0.24,0.22,0.34,0.4,0.5,0.51,0.57,0.64,0.69,0.74,0.8,0.83,0.83,0.89,0.95
589,"efter","word","time_words",0,0,0.01,0,0.01,0.02,0.03,0.02,0.07,0.12,0.17,0.2,0.23,0.25,0.32,0.36,0.45,0.52,0.51,0.58,0.7
590,"i dag","word","time_words",0.01,0,0.02,0.02,0.03,0.05,0.11,0.08,0.18,0.23,0.37,0.41,0.48,0.56,0.7,0.67,0.81,0.8,0.83,0.89,0.94
591,"nu","word","time_words",0.03,0.04,0.09,0.1,0.18,0.26,0.32,0.31,0.53,0.52,0.68,0.7,0.76,0.81,0.87,0.86,0.87,0.89,0.91,0.93,0.96
592,"eftermiddag","word","time_words",0.01,0,0.01,0,0.01,0.02,0.03,0.02,0.07,0.08,0.18,0.26,0.25,0.26,0.39,0.41,0.45,0.48,0.54,0.64,0.66
593,"i går","word","time_words",0,0,0.01,0,0.03,0.02,0.02,0.03,0.08,0.07,0.16,0.23,0.22,0.25,0.35,0.45,0.53,0.6,0.68,0.72,0.68
594,"senere","word","time_words",0.01,0,0.01,0.01,0.06,0.05,0.06,0.09,0.11,0.2,0.31,0.32,0.37,0.43,0.49,0.53,0.63,0.63,0.71,0.76,0.77
595,"formiddag","word","time_words",0,0,0.01,0,0,0.01,0.01,0.01,0.04,0.05,0.1,0.15,0.11,0.14,0.23,0.27,0.28,0.29,0.35,0.42,0.44
596,"i morgen","word","time_words",0,0,0.04,0.01,0.07,0.07,0.16,0.19,0.25,0.35,0.49,0.53,0.56,0.62,0.72,0.78,0.85,0.82,0.83,0.92,0.9
597,"tid","word","time_words",0,0,0.01,0,0,0.01,0,0.01,0.03,0.05,0.11,0.09,0.09,0.11,0.18,0.18,0.24,0.25,0.35,0.36,0.44
598,"de","word","pronouns",0.01,0.01,0.01,0.01,0.01,0.04,0.03,0.03,0.11,0.2,0.16,0.27,0.26,0.32,0.35,0.43,0.52,0.64,0.58,0.65,0.75
599,"du","word","pronouns",0.02,0.01,0.04,0.03,0.02,0.08,0.13,0.12,0.25,0.37,0.42,0.48,0.55,0.62,0.66,0.74,0.71,0.82,0.82,0.88,0.96
600,"mig","word","pronouns",0.03,0.06,0.09,0.19,0.26,0.33,0.42,0.47,0.58,0.64,0.73,0.76,0.82,0.86,0.87,0.93,0.9,0.93,0.94,0.97,0.98
601,"dem","word","pronouns",0.01,0,0.02,0.01,0.02,0.01,0.05,0.03,0.11,0.14,0.17,0.26,0.23,0.28,0.33,0.48,0.46,0.59,0.53,0.65,0.68
602,"han","word","pronouns",0.01,0.01,0.03,0.01,0.01,0.04,0.07,0.08,0.14,0.24,0.3,0.37,0.42,0.44,0.57,0.7,0.68,0.81,0.78,0.83,0.89
603,"mig selv","word","pronouns",0.02,0,0.01,0,0.02,0.03,0.05,0.06,0.13,0.17,0.2,0.33,0.25,0.37,0.4,0.4,0.5,0.58,0.52,0.61,0.64
604,"den","word","pronouns",0.06,0.06,0.12,0.14,0.2,0.25,0.3,0.31,0.44,0.46,0.57,0.61,0.62,0.71,0.71,0.74,0.78,0.78,0.8,0.86,0.91
605,"hans","word","pronouns",0.01,0,0.02,0,0.02,0.02,0.03,0.02,0.07,0.09,0.12,0.17,0.16,0.24,0.34,0.4,0.44,0.54,0.55,0.57,0.62
606,"min/mit/mine","word","pronouns",0.09,0.19,0.24,0.29,0.43,0.49,0.6,0.65,0.69,0.75,0.76,0.78,0.81,0.86,0.86,0.89,0.88,0.89,0.93,0.9,0.96
607,"denne/den her","word","pronouns",0.05,0.05,0.09,0.09,0.11,0.19,0.26,0.26,0.36,0.43,0.54,0.48,0.52,0.62,0.67,0.7,0.73,0.81,0.77,0.81,0.8
608,"ham","word","pronouns",0.01,0.01,0.01,0,0.01,0.04,0.07,0.07,0.17,0.16,0.23,0.26,0.31,0.41,0.48,0.6,0.6,0.7,0.73,0.71,0.83
609,"os","word","pronouns",0.01,0,0.01,0.01,0.01,0.02,0.04,0.02,0.06,0.09,0.13,0.11,0.18,0.2,0.3,0.3,0.39,0.5,0.56,0.58,0.63
610,"dens/dets","word","pronouns",0.01,0.01,0.02,0,0.01,0.01,0.01,0,0.05,0.07,0.08,0.05,0.06,0.09,0.15,0.18,0.16,0.23,0.27,0.23,0.22
611,"hende","word","pronouns",0.01,0,0.01,0,0.02,0.03,0.02,0.03,0.06,0.07,0.12,0.19,0.16,0.24,0.28,0.41,0.45,0.53,0.59,0.58,0.67
612,"sig","word","pronouns",0.01,0,0.01,0,0.01,0.01,0.01,0.01,0.04,0.06,0.07,0.07,0.11,0.12,0.18,0.19,0.24,0.27,0.37,0.32,0.37
613,"deres","word","pronouns",0.01,0,0,0,0.01,0.02,0.01,0.01,0.05,0.07,0.08,0.07,0.1,0.17,0.2,0.3,0.36,0.43,0.41,0.5,0.5
614,"hendes","word","pronouns",0.01,0,0.01,0,0.01,0.01,0.02,0.02,0.05,0.01,0.1,0.08,0.11,0.16,0.21,0.31,0.34,0.4,0.43,0.44,0.51
615,"sig selv","word","pronouns",0.01,0,0.01,0,0.01,0.01,0.02,0.02,0.05,0.04,0.05,0.05,0.07,0.08,0.12,0.13,0.22,0.26,0.27,0.27,0.24
616,"det","word","pronouns",0.22,0.24,0.31,0.24,0.26,0.31,0.37,0.31,0.34,0.56,0.48,0.51,0.49,0.69,0.67,0.7,0.74,0.74,0.8,0.78,0.87
617,"hun","word","pronouns",0.01,0,0.01,0,0.01,0.03,0.06,0.06,0.1,0.2,0.26,0.35,0.34,0.44,0.55,0.63,0.67,0.74,0.73,0.79,0.88
618,"sin/sit/sine","word","pronouns",0.01,0,0.01,0,0.02,0.01,0.01,0.02,0.04,0.09,0.08,0.09,0.12,0.14,0.19,0.21,0.28,0.32,0.34,0.39,0.33
619,"dette/det her","word","pronouns",0.05,0.03,0.03,0.04,0.06,0.11,0.12,0.07,0.19,0.25,0.28,0.28,0.25,0.4,0.38,0.46,0.56,0.6,0.59,0.64,0.67
620,"I","word","pronouns",0.01,0,0.01,0,0.01,0.02,0.02,0.02,0.05,0.09,0.1,0.14,0.15,0.2,0.27,0.29,0.36,0.5,0.59,0.64,0.67
621,"vi","word","pronouns",0.01,0,0.04,0,0.02,0.03,0.05,0.04,0.12,0.21,0.21,0.31,0.36,0.41,0.51,0.58,0.64,0.76,0.78,0.84,0.86
622,"dig","word","pronouns",0.03,0.05,0.06,0.08,0.17,0.23,0.3,0.31,0.38,0.51,0.56,0.61,0.65,0.64,0.73,0.82,0.8,0.88,0.9,0.88,0.92
623,"jeg","word","pronouns",0.02,0.01,0.05,0.05,0.07,0.11,0.14,0.19,0.3,0.41,0.5,0.59,0.62,0.69,0.73,0.77,0.85,0.91,0.9,0.88,0.91
624,"vores","word","pronouns",0.01,0,0.01,0,0.02,0.04,0.07,0.06,0.1,0.19,0.23,0.2,0.27,0.35,0.4,0.54,0.59,0.68,0.7,0.71,0.79
625,"dig selv","word","pronouns",0.01,0.01,0,0,0.01,0.01,0.03,0.02,0.06,0.07,0.1,0.11,0.16,0.15,0.19,0.24,0.36,0.35,0.38,0.46,0.48
626,"jer","word","pronouns",0.01,0,0,0,0,0,0.02,0,0.03,0.02,0.04,0.04,0.06,0.1,0.12,0.14,0.24,0.23,0.27,0.37,0.44
627,"din/dit/dine","word","pronouns",0.02,0.02,0.04,0.03,0.11,0.11,0.22,0.18,0.28,0.36,0.45,0.44,0.47,0.56,0.67,0.75,0.75,0.79,0.83,0.84,0.87
628,"jeres","word","pronouns",0.01,0,0,0,0,0,0.01,0,0.03,0.03,0.04,0.03,0.05,0.08,0.12,0.18,0.24,0.3,0.29,0.35,0.39
629,"hvad","word","question_words",0.24,0.19,0.26,0.26,0.3,0.31,0.38,0.43,0.46,0.52,0.68,0.68,0.67,0.76,0.82,0.82,0.85,0.92,0.96,0.92,0.95
630,"hvor","word","question_words",0.03,0.03,0.04,0.07,0.11,0.17,0.23,0.25,0.39,0.46,0.62,0.64,0.71,0.74,0.79,0.85,0.94,0.93,0.95,0.96,0.98
631,"hvornår","word","question_words",0.01,0,0.01,0,0,0.01,0.01,0.01,0.04,0.04,0.08,0.15,0.18,0.19,0.32,0.41,0.56,0.58,0.64,0.73,0.78
632,"hvem","word","question_words",0.02,0.01,0.01,0.01,0.05,0.06,0.09,0.11,0.19,0.27,0.36,0.44,0.43,0.53,0.65,0.67,0.78,0.83,0.85,0.83,0.9
633,"hvordan","word","question_words",0.01,0,0.01,0,0,0,0.01,0.01,0.04,0.04,0.08,0.09,0.12,0.24,0.24,0.35,0.43,0.5,0.52,0.55,0.65
634,"hvilken/hvilket","word","question_words",0,0,0.01,0,0.01,0.01,0,0,0.02,0.01,0.04,0.02,0.03,0.05,0.09,0.11,0.14,0.15,0.24,0.19,0.25
635,"hvorfor","word","question_words",0.01,0.02,0.01,0,0.03,0.02,0.08,0.06,0.09,0.12,0.19,0.31,0.31,0.42,0.51,0.61,0.69,0.78,0.73,0.84,0.89
636,"af","word","locations",0.02,0.02,0.04,0.07,0.08,0.07,0.16,0.11,0.18,0.22,0.29,0.25,0.24,0.3,0.4,0.38,0.48,0.54,0.55,0.61,0.63
637,"hjemme","word","locations",0.01,0.02,0.07,0.07,0.11,0.17,0.27,0.34,0.5,0.54,0.67,0.74,0.75,0.77,0.86,0.9,0.94,0.94,0.94,0.97,0.97
638,"oppe","word","locations",0.04,0.04,0.11,0.12,0.21,0.25,0.39,0.41,0.51,0.57,0.63,0.66,0.75,0.79,0.83,0.83,0.85,0.89,0.87,0.87,0.91
639,"bagved","word","locations",0.01,0,0.01,0.01,0.04,0.04,0.05,0.05,0.08,0.17,0.21,0.22,0.28,0.3,0.39,0.41,0.53,0.56,0.62,0.64,0.7
640,"hos","word","locations",0.01,0,0.02,0,0.02,0.03,0.05,0.04,0.09,0.16,0.25,0.27,0.33,0.4,0.5,0.49,0.6,0.7,0.69,0.74,0.81
641,"over","word","locations",0.02,0,0.03,0.01,0.03,0.05,0.12,0.08,0.15,0.17,0.27,0.27,0.34,0.42,0.4,0.49,0.61,0.64,0.62,0.62,0.71
642,"bort","word","locations",0,0,0.01,0.01,0.01,0.02,0.04,0.06,0.05,0.06,0.08,0.04,0.09,0.12,0.13,0.15,0.13,0.27,0.31,0.19,0.26
643,"i","word","locations",0.02,0.01,0.04,0.08,0.09,0.12,0.23,0.21,0.35,0.43,0.47,0.51,0.58,0.62,0.72,0.73,0.78,0.88,0.8,0.83,0.91
644,"ovre","word","locations",0,0,0.02,0.01,0.03,0.05,0.06,0.05,0.1,0.05,0.13,0.16,0.17,0.2,0.25,0.22,0.3,0.34,0.33,0.39,0.42
645,"borte","word","locations",0.02,0.02,0.04,0.02,0.07,0.08,0.08,0.15,0.11,0.17,0.26,0.2,0.19,0.33,0.29,0.3,0.29,0.45,0.45,0.42,0.45
646,"ind","word","locations",0.01,0.02,0.09,0.07,0.15,0.2,0.35,0.28,0.48,0.46,0.62,0.62,0.63,0.73,0.79,0.78,0.79,0.87,0.83,0.85,0.9
647,"på","word","locations",0.04,0.06,0.1,0.14,0.21,0.28,0.4,0.38,0.53,0.64,0.65,0.66,0.67,0.75,0.82,0.77,0.85,0.91,0.87,0.91,0.91
648,"der","word","locations",0.15,0.22,0.28,0.26,0.36,0.38,0.51,0.46,0.53,0.67,0.72,0.72,0.69,0.78,0.8,0.79,0.8,0.85,0.87,0.89,0.91
649,"inde","word","locations",0.01,0,0.01,0.01,0.05,0.06,0.13,0.12,0.23,0.29,0.4,0.39,0.44,0.44,0.58,0.62,0.61,0.66,0.69,0.72,0.74
650,"til","word","locations",0.01,0.01,0.02,0.01,0.03,0.06,0.11,0.12,0.25,0.36,0.4,0.44,0.51,0.59,0.66,0.66,0.75,0.81,0.81,0.87,0.87
651,"for","word","locations",0.01,0.01,0.01,0.02,0,0.02,0.02,0.01,0.04,0.07,0.13,0.13,0.17,0.16,0.22,0.31,0.36,0.52,0.5,0.53,0.54
652,"inden i","word","locations",0.01,0,0.01,0.01,0.02,0.03,0.04,0.05,0.14,0.19,0.27,0.29,0.33,0.43,0.45,0.49,0.55,0.61,0.64,0.7,0.71
653,"tilbage","word","locations",0.01,0.01,0.01,0.01,0.03,0.03,0.01,0.03,0.08,0.09,0.19,0.15,0.17,0.32,0.33,0.4,0.54,0.52,0.64,0.68,0.75
654,"fra","word","locations",0.01,0,0.01,0,0.01,0.02,0.03,0.02,0.08,0.16,0.22,0.2,0.24,0.35,0.46,0.46,0.55,0.64,0.65,0.73,0.76
655,"i stedet for","word","locations",0,0.01,0,0,0,0,0,0,0.02,0.04,0.07,0.1,0.07,0.1,0.14,0.14,0.17,0.28,0.32,0.4,0.33
656,"ud","word","locations",0.04,0.12,0.22,0.24,0.35,0.47,0.55,0.58,0.69,0.73,0.83,0.86,0.83,0.86,0.91,0.89,0.9,0.93,0.91,0.95,0.95
657,"frem","word","locations",0,0,0.01,0,0.02,0.01,0.02,0.02,0.05,0.04,0.14,0.12,0.15,0.16,0.27,0.29,0.39,0.46,0.43,0.52,0.59
658,"med","word","locations",0.02,0.07,0.11,0.11,0.14,0.2,0.31,0.37,0.47,0.57,0.58,0.71,0.67,0.73,0.79,0.78,0.83,0.85,0.87,0.88,0.91
659,"ude","word","locations",0.03,0.03,0.09,0.09,0.19,0.22,0.34,0.34,0.51,0.56,0.62,0.66,0.66,0.73,0.79,0.79,0.79,0.89,0.84,0.87,0.91
660,"fremme","word","locations",0,0,0.01,0,0,0,0,0.01,0.01,0.02,0.04,0.01,0.02,0.04,0.05,0.07,0.11,0.12,0.13,0.19,0.16
661,"mod","word","locations",0.01,0,0.01,0,0,0,0.02,0,0.03,0.01,0.06,0.03,0.04,0.05,0.08,0.13,0.2,0.26,0.25,0.3,0.39
662,"uden for","word","locations",0.02,0.02,0.04,0.05,0.1,0.12,0.23,0.26,0.34,0.42,0.56,0.62,0.68,0.7,0.77,0.82,0.87,0.87,0.87,0.87,0.9
663,"gennem","word","locations",0.01,0,0.01,0.01,0.03,0.03,0.03,0.04,0.07,0.15,0.24,0.2,0.23,0.29,0.35,0.42,0.51,0.59,0.55,0.57,0.73
664,"ned","word","locations",0.09,0.12,0.24,0.33,0.33,0.38,0.49,0.49,0.6,0.68,0.77,0.71,0.74,0.84,0.83,0.81,0.9,0.92,0.84,0.93,0.94
665,"under","word","locations",0.01,0.01,0.01,0.01,0.04,0.07,0.11,0.1,0.22,0.28,0.38,0.4,0.47,0.57,0.61,0.67,0.71,0.76,0.75,0.81,0.85
666,"hen","word","locations",0.01,0.01,0.05,0.03,0.06,0.08,0.19,0.17,0.28,0.33,0.44,0.46,0.5,0.62,0.63,0.58,0.65,0.8,0.66,0.74,0.79
667,"nede","word","locations",0.01,0,0.02,0.01,0.04,0.04,0.09,0.05,0.16,0.16,0.25,0.27,0.29,0.42,0.42,0.48,0.54,0.6,0.6,0.64,0.69
668,"ved","word","locations",0.01,0,0.01,0,0.01,0.02,0.02,0,0.06,0.07,0.14,0.15,0.15,0.25,0.31,0.28,0.39,0.45,0.5,0.51,0.57
669,"henne","word","locations",0.01,0.03,0.03,0.03,0.07,0.09,0.14,0.17,0.24,0.3,0.34,0.32,0.34,0.43,0.46,0.51,0.55,0.58,0.5,0.65,0.66
670,"om","word","locations",0.01,0,0.01,0,0,0.01,0.03,0.01,0.06,0.09,0.16,0.18,0.19,0.18,0.27,0.29,0.41,0.5,0.5,0.49,0.54
671,"ved siden af","word","locations",0.01,0.01,0.01,0,0.02,0.01,0.03,0.02,0.08,0.12,0.25,0.26,0.27,0.32,0.41,0.48,0.55,0.62,0.57,0.64,0.76
672,"her","word","locations",0.03,0.02,0.07,0.08,0.12,0.14,0.26,0.24,0.37,0.46,0.53,0.56,0.56,0.73,0.68,0.75,0.8,0.85,0.83,0.88,0.89
673,"omme","word","locations",0.01,0.01,0.01,0,0.01,0.03,0.01,0.02,0.06,0.07,0.08,0.11,0.1,0.17,0.21,0.2,0.2,0.32,0.3,0.38,0.39
674,"væk (location)","word","locations",0.07,0.11,0.18,0.19,0.32,0.39,0.52,0.58,0.68,0.69,0.84,0.85,0.85,0.86,0.9,0.87,0.91,0.92,0.93,0.96,0.92
675,"hjem","word","locations",0.02,0.06,0.08,0.1,0.2,0.22,0.37,0.37,0.54,0.66,0.75,0.81,0.78,0.86,0.92,0.91,0.97,0.94,0.97,0.95,0.95
676,"op","word","locations",0.18,0.21,0.35,0.42,0.49,0.58,0.66,0.65,0.76,0.81,0.82,0.84,0.79,0.87,0.91,0.86,0.92,0.93,0.94,0.96,0.95
677,"alle","word","quantifiers",0.01,0.01,0.02,0.01,0.04,0.05,0.13,0.13,0.2,0.26,0.39,0.43,0.46,0.55,0.65,0.67,0.79,0.79,0.79,0.85,0.96
678,"det","word","quantifiers",0.18,0.17,0.21,0.2,0.21,0.25,0.27,0.26,0.34,0.45,0.43,0.46,0.54,0.59,0.7,0.7,0.73,0.79,0.79,0.78,0.81
679,"mange","word","quantifiers",0.01,0.03,0.05,0.05,0.12,0.17,0.31,0.29,0.42,0.54,0.65,0.61,0.73,0.75,0.87,0.88,0.85,0.93,0.9,0.96,0.97
680,"(en) anden","word","quantifiers",0.01,0.02,0.02,0.04,0.09,0.1,0.16,0.16,0.23,0.29,0.33,0.44,0.37,0.45,0.45,0.47,0.58,0.63,0.59,0.63,0.72
681,"hver","word","quantifiers",0.01,0,0.01,0,0,0,0.01,0,0.03,0.06,0.07,0.07,0.09,0.13,0.14,0.18,0.28,0.34,0.33,0.41,0.46
682,"meget","word","quantifiers",0.01,0.01,0.02,0.01,0.04,0.05,0.11,0.1,0.19,0.27,0.34,0.38,0.45,0.5,0.54,0.51,0.62,0.68,0.68,0.73,0.82
683,"(et) andet","word","quantifiers",0.01,0,0,0,0.01,0.01,0.02,0.02,0.04,0.04,0.06,0.06,0.09,0.1,0.12,0.19,0.24,0.3,0.28,0.32,0.37
684,"hvert","word","quantifiers",0,0,0,0,0,0,0,0,0.01,0.01,0.03,0,0.03,0.03,0.06,0.05,0.1,0.12,0.1,0.13,0.14
685,"mere","word","quantifiers",0.09,0.15,0.2,0.25,0.37,0.4,0.4,0.45,0.5,0.59,0.63,0.65,0.65,0.71,0.75,0.71,0.76,0.82,0.78,0.85,0.88
686,"andre","word","quantifiers",0,0,0.01,0,0.02,0.03,0.04,0.01,0.08,0.09,0.16,0.19,0.17,0.24,0.23,0.36,0.43,0.52,0.48,0.56,0.65
687,"ikke","word","quantifiers",0.02,0.02,0.04,0.03,0.13,0.19,0.26,0.31,0.44,0.51,0.61,0.69,0.69,0.75,0.86,0.85,0.9,0.89,0.88,0.93,0.96
688,"nogen/nogle","word","quantifiers",0.01,0,0.02,0.01,0.02,0.03,0.07,0.04,0.09,0.15,0.18,0.24,0.24,0.29,0.39,0.41,0.54,0.62,0.6,0.64,0.7
689,"en (ikke tallet 1)","word","quantifiers",0.02,0.01,0.02,0.01,0.06,0.07,0.14,0.15,0.27,0.31,0.43,0.41,0.44,0.6,0.61,0.65,0.73,0.8,0.73,0.78,0.92
690,"ingen","word","quantifiers",0.01,0,0.01,0.01,0.03,0.03,0.07,0.06,0.11,0.19,0.29,0.28,0.31,0.41,0.42,0.51,0.66,0.68,0.63,0.68,0.78
691,"noget","word","quantifiers",0.01,0,0.02,0,0.02,0.02,0.03,0.02,0.1,0.16,0.19,0.18,0.24,0.29,0.34,0.33,0.42,0.49,0.5,0.55,0.62
692,"et (ikke tallet 1)","word","quantifiers",0.01,0,0.01,0,0.02,0.02,0.04,0.05,0.13,0.19,0.23,0.19,0.3,0.32,0.38,0.43,0.56,0.62,0.56,0.64,0.66
693,"intet","word","quantifiers",0.01,0,0,0,0,0,0,0,0.02,0.01,0.03,0.02,0.03,0.03,0.05,0.09,0.1,0.11,0.09,0.11,0.13
694,"også","word","quantifiers",0.01,0.01,0.02,0.01,0.05,0.04,0.1,0.11,0.17,0.31,0.35,0.38,0.38,0.58,0.47,0.51,0.61,0.7,0.67,0.76,0.77
695,"den","word","quantifiers",0.02,0.06,0.11,0.11,0.17,0.23,0.33,0.31,0.44,0.47,0.54,0.6,0.65,0.69,0.77,0.74,0.8,0.81,0.88,0.88,0.92
696,"lidt","word","quantifiers",0.01,0,0.02,0.01,0.05,0.06,0.1,0.13,0.22,0.34,0.39,0.39,0.47,0.55,0.64,0.67,0.76,0.74,0.74,0.82,0.87
697,"samme","word","quantifiers",0.01,0.02,0.01,0.01,0.04,0.04,0.06,0.09,0.12,0.19,0.27,0.24,0.32,0.4,0.46,0.51,0.59,0.65,0.6,0.73,0.75
698,"er","word","helping_verbs",0.05,0.03,0.04,0.09,0.08,0.11,0.18,0.25,0.29,0.49,0.51,0.55,0.59,0.71,0.76,0.73,0.84,0.93,0.85,0.92,0.94
699,"kan","word","helping_verbs",0.02,0.02,0.04,0.01,0.07,0.09,0.18,0.22,0.33,0.46,0.53,0.64,0.71,0.77,0.86,0.84,0.9,0.93,0.95,0.93,0.95
700,"skulle (datid)","word","helping_verbs",0,0,0.01,0,0,0,0,0,0.02,0.03,0.04,0.02,0.07,0.09,0.13,0.18,0.31,0.34,0.34,0.37,0.45
701,"gjorde","word","helping_verbs",0.01,0,0.01,0,0,0,0,0.01,0.05,0.07,0.16,0.12,0.16,0.27,0.28,0.32,0.43,0.54,0.53,0.5,0.64
702,"kunne (datid)","word","helping_verbs",0,0,0.01,0,0,0,0,0,0.02,0.04,0.08,0.07,0.11,0.12,0.18,0.29,0.37,0.42,0.41,0.47,0.52
703,"(at) skulle","word","helping_verbs",0,0,0.01,0,0,0,0,0,0.02,0.02,0.02,0.01,0.03,0.02,0.1,0.1,0.18,0.18,0.2,0.21,0.25
704,"gør","word","helping_verbs",0.01,0.01,0.02,0,0.04,0.05,0.09,0.1,0.2,0.33,0.42,0.39,0.45,0.54,0.65,0.7,0.74,0.81,0.82,0.81,0.91
705,"(at) kunne","word","helping_verbs",0,0,0.01,0,0,0,0,0,0.01,0.01,0.03,0.03,0.07,0.06,0.1,0.15,0.2,0.25,0.24,0.23,0.31
706,"var","word","helping_verbs",0.01,0,0.02,0,0,0.01,0.04,0.02,0.08,0.14,0.21,0.23,0.27,0.34,0.4,0.47,0.59,0.7,0.64,0.72,0.82
707,"gøre","word","helping_verbs",0.01,0,0.01,0.01,0.03,0.03,0.06,0.05,0.11,0.15,0.18,0.22,0.27,0.32,0.31,0.34,0.34,0.46,0.52,0.47,0.48
708,"må","word","helping_verbs",0.02,0.02,0.04,0.03,0.06,0.11,0.2,0.17,0.29,0.41,0.52,0.6,0.66,0.74,0.83,0.87,0.91,0.89,0.9,0.93,0.93
709,"vil","word","helping_verbs",0.01,0.02,0.03,0.05,0.08,0.14,0.21,0.26,0.4,0.45,0.59,0.6,0.68,0.76,0.83,0.81,0.9,0.89,0.93,0.91,0.95
710,"har","word","helping_verbs",0.02,0.01,0.02,0.02,0.04,0.1,0.21,0.23,0.3,0.47,0.56,0.63,0.64,0.77,0.82,0.83,0.9,0.94,0.87,0.88,0.94
711,"måtte (datid)","word","helping_verbs",0,0,0,0,0,0,0,0,0,0.03,0.03,0.03,0.04,0.05,0.08,0.13,0.21,0.25,0.24,0.29,0.42
712,"ville (datid)","word","helping_verbs",0.01,0,0,0,0,0.01,0,0,0.02,0.03,0.06,0.04,0.08,0.06,0.15,0.18,0.27,0.31,0.35,0.36,0.4
713,"ha(ve)","word","helping_verbs",0.02,0.06,0.05,0.07,0.09,0.14,0.21,0.2,0.28,0.32,0.4,0.45,0.51,0.51,0.61,0.5,0.55,0.62,0.66,0.65,0.69
714,"(at) måtte","word","helping_verbs",0,0,0.01,0,0,0,0,0,0,0.01,0.02,0.01,0.03,0.04,0.07,0.11,0.15,0.13,0.15,0.18,0.23
715,"(at) ville","word","helping_verbs",0,0,0,0,0.01,0,0,0.01,0.01,0.02,0.04,0.02,0.07,0.03,0.1,0.13,0.19,0.18,0.2,0.24,0.29
716,"havde","word","helping_verbs",0,0.01,0.01,0,0,0,0.01,0.01,0.04,0.07,0.09,0.06,0.11,0.11,0.18,0.25,0.35,0.42,0.39,0.49,0.49
717,"skal","word","helping_verbs",0.01,0.01,0.03,0.01,0.03,0.05,0.07,0.07,0.19,0.28,0.39,0.44,0.55,0.63,0.69,0.73,0.8,0.86,0.88,0.9,0.95
718,"være","word","helping_verbs",0.01,0,0.01,0,0,0.01,0.03,0,0.05,0.1,0.13,0.11,0.19,0.27,0.23,0.31,0.36,0.41,0.55,0.55,0.6
719,"da","word","connecting_words",0.01,0.02,0.01,0.01,0.01,0.02,0.02,0.01,0.03,0.05,0.05,0.07,0.11,0.1,0.13,0.18,0.34,0.34,0.31,0.42,0.48
720,"men","word","connecting_words",0,0.01,0.01,0,0,0.01,0.03,0,0.04,0.06,0.09,0.14,0.14,0.17,0.25,0.3,0.41,0.56,0.55,0.62,0.62
721,"sådan","word","connecting_words",0.02,0.05,0.06,0.1,0.14,0.16,0.2,0.26,0.3,0.36,0.44,0.46,0.52,0.58,0.54,0.55,0.7,0.72,0.73,0.76,0.73
722,"fordi","word","connecting_words",0,0,0.02,0,0,0.01,0.04,0.01,0.07,0.1,0.14,0.24,0.19,0.31,0.4,0.48,0.62,0.76,0.69,0.83,0.84
